SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR,Gross_PnL,Costs
2025-10-20 14:40:00+05:30,2025-10-20 14:45:00+05:30,300,BUY_PE,25900,87.6,2025-10-20 15:05:00+05:30,62.6,SL Hit,62.6,62.6,False,-25.0,-1962.5,-1875.0,87.5
2025-10-20 15:10:00+05:30,2025-10-20 15:15:00+05:30,300,BUY_CE,25900,0.7,2025-10-20 15:25:00+05:30,0.05,EOD Exit,-3.33,-3.33,False,-0.65,-136.25,-48.75,87.5
2025-10-23 10:15:00+05:30,2025-10-23 10:20:00+05:30,300,BUY_CE,26000,227.5,2025-10-23 10:45:00+05:30,202.5,SL Hit,202.5,202.5,False,-25.0,-1962.5,-1875.0,87.5
2025-10-23 10:55:00+05:30,2025-10-23 11:00:00+05:30,300,BUY_CE,26000,206.75,2025-10-23 11:50:00+05:30,218.3,MACD/EMA Exit,214.75,181.89,True,11.55,778.75,866.25,87.5
2025-10-23 12:30:00+05:30,2025-10-23 12:35:00+05:30,300,BUY_CE,26000,227.9,2025-10-23 12:45:00+05:30,210.37,SL Hit,210.37,210.37,False,-17.53,-1402.25,-1314.75,87.5
2025-10-23 13:00:00+05:30,2025-10-23 13:05:00+05:30,300,BUY_PE,26000,64.6,2025-10-23 13:40:00+05:30,74.6,Locked Profit Hit,74.6,57.8,True,10.0,662.5,750.0,87.5
2025-10-23 13:45:00+05:30,2025-10-23 13:50:00+05:30,300,BUY_PE,26000,74.5,2025-10-23 14:10:00+05:30,99.12,ATR Trail Hit,99.12,63.25,True,24.62,1759.0,1846.5,87.5
2025-10-23 14:20:00+05:30,2025-10-23 14:25:00+05:30,300,BUY_PE,26000,100.7,2025-10-23 14:40:00+05:30,83.04,SL Hit,83.04,83.04,False,-17.66,-1412.0,-1324.5,87.5
2025-10-23 14:50:00+05:30,2025-10-23 14:55:00+05:30,300,BUY_PE,26000,83.95,2025-10-23 15:15:00+05:30,135.42,ATR Trail Hit,135.42,61.69,True,51.47,3772.75,3860.25,87.5
2025-10-24 10:15:00+05:30,2025-10-24 10:20:00+05:30,300,BUY_PE,25850,95.85,2025-10-24 10:40:00+05:30,103.85,Safe SL Hit,103.85,70.85,True,8.0,512.5,600.0,87.5
2025-10-24 11:05:00+05:30,2025-10-24 11:10:00+05:30,300,BUY_PE,25850,101.85,2025-10-24 12:05:00+05:30,77.95,SL Hit,77.95,77.95,False,-23.9,-1880.0,-1792.5,87.5
2025-10-24 12:30:00+05:30,2025-10-24 12:35:00+05:30,300,BUY_PE,25850,79.1,2025-10-24 12:50:00+05:30,90.25,MACD/EMA Exit,87.1,58.37,True,11.15,748.75,836.25,87.5
2025-10-24 12:55:00+05:30,2025-10-24 13:00:00+05:30,300,BUY_PE,25850,97.3,2025-10-24 13:50:00+05:30,165.94,ATR Trail Hit,165.94,77.48,True,68.64,5060.5,5148.0,87.5
2025-10-24 14:00:00+05:30,2025-10-24 14:05:00+05:30,300,BUY_PE,25850,149.8,2025-10-24 14:25:00+05:30,124.8,SL Hit,124.8,124.8,False,-25.0,-1962.5,-1875.0,87.5
2025-10-24 14:30:00+05:30,2025-10-24 14:35:00+05:30,300,BUY_PE,25850,133.95,2025-10-24 14:45:00+05:30,141.95,Safe SL Hit,141.95,108.95,True,8.0,512.5,600.0,87.5
2025-10-24 14:55:00+05:30,2025-10-24 15:00:00+05:30,300,BUY_PE,25850,141.5,2025-10-24 15:05:00+05:30,116.5,SL Hit,116.5,116.5,False,-25.0,-1962.5,-1875.0,87.5
2025-10-27 10:15:00+05:30,2025-10-27 10:20:00+05:30,300,BUY_CE,25900,178.1,2025-10-27 10:25:00+05:30,186.1,Safe SL Hit,186.1,153.1,True,8.0,512.5,600.0,87.5
2025-10-27 10:40:00+05:30,2025-10-27 10:45:00+05:30,300,BUY_CE,25900,169.6,2025-10-27 11:00:00+05:30,177.6,Safe SL Hit,177.6,144.6,True,8.0,512.5,600.0,87.5
2025-10-27 11:05:00+05:30,2025-10-27 11:10:00+05:30,300,BUY_CE,25900,172.8,2025-10-27 11:55:00+05:30,188.7,MACD/EMA Exit,182.8,147.8,True,15.9,1105.0,1192.5,87.5
2025-10-27 12:00:00+05:30,2025-10-27 12:05:00+05:30,300,BUY_CE,25900,186.7,2025-10-27 12:25:00+05:30,161.7,SL Hit,161.7,161.7,False,-25.0,-1962.5,-1875.0,87.5
2025-10-27 12:35:00+05:30,2025-10-27 12:40:00+05:30,300,BUY_CE,25900,165.25,2025-10-27 13:15:00+05:30,140.25,SL Hit,140.25,140.25,False,-25.0,-1962.5,-1875.0,87.5
2025-10-27 13:20:00+05:30,2025-10-27 13:25:00+05:30,300,BUY_PE,25900,43.2,2025-10-27 14:20:00+05:30,31.81,SL Hit,31.81,31.81,False,-11.39,-941.75,-854.25,87.5
2025-10-27 14:25:00+05:30,2025-10-27 14:30:00+05:30,300,BUY_CE,25900,152.6,2025-10-27 14:35:00+05:30,160.6,Safe SL Hit,160.6,127.6,True,8.0,512.5,600.0,87.5
2025-10-28 10:15:00+05:30,2025-10-28 10:20:00+05:30,300,BUY_PE,26000,121.2,2025-10-28 10:25:00+05:30,129.2,Safe SL Hit,129.2,96.2,True,8.0,512.5,600.0,87.5
2025-10-28 10:30:00+05:30,2025-10-28 10:35:00+05:30,300,BUY_PE,26000,136.0,2025-10-28 10:55:00+05:30,146.0,Locked Profit Hit,146.0,111.0,True,10.0,662.5,750.0,87.5
2025-10-28 11:00:00+05:30,2025-10-28 11:05:00+05:30,300,BUY_PE,26000,163.0,2025-10-28 11:20:00+05:30,138.0,SL Hit,138.0,138.0,False,-25.0,-1962.5,-1875.0,87.5
2025-10-28 11:30:00+05:30,2025-10-28 11:35:00+05:30,300,BUY_PE,26000,133.85,2025-10-28 11:55:00+05:30,154.45,MACD/EMA Exit,143.85,108.85,True,20.6,1457.5,1545.0,87.5
2025-10-28 12:00:00+05:30,2025-10-28 12:05:00+05:30,300,BUY_PE,26000,157.95,2025-10-28 12:10:00+05:30,167.95,Locked Profit Hit,167.95,132.95,True,10.0,662.5,750.0,87.5
2025-10-28 12:20:00+05:30,2025-10-28 12:25:00+05:30,300,BUY_PE,26000,128.2,2025-10-28 12:30:00+05:30,138.2,Locked Profit Hit,138.2,103.2,True,10.0,662.5,750.0,87.5
2025-10-28 12:55:00+05:30,2025-10-28 13:00:00+05:30,300,BUY_CE,26000,23.6,2025-10-28 13:40:00+05:30,11.71,SL Hit,11.71,11.71,False,-11.89,-979.25,-891.75,87.5
2025-10-28 14:10:00+05:30,2025-10-28 14:15:00+05:30,300,BUY_PE,26000,127.1,2025-10-28 14:55:00+05:30,160.77,ATR Trail Hit,160.77,102.1,True,33.67,2437.75,2525.25,87.5
2025-10-28 15:00:00+05:30,2025-10-28 15:05:00+05:30,300,BUY_CE,26000,1.2,2025-10-28 15:25:00+05:30,0.05,EOD Exit,-0.87,-0.87,False,-1.15,-173.75,-86.25,87.5
2025-10-29 10:15:00+05:30,2025-10-29 10:20:00+05:30,300,BUY_CE,26000,184.3,2025-10-29 10:35:00+05:30,224.35,ATR Trail Hit,224.35,159.3,True,40.05,2916.25,3003.75,87.5
2025-10-29 10:40:00+05:30,2025-10-29 10:45:00+05:30,300,BUY_CE,26000,230.25,2025-10-29 11:15:00+05:30,205.25,SL Hit,205.25,205.25,False,-25.0,-1962.5,-1875.0,87.5
2025-10-29 11:20:00+05:30,2025-10-29 11:25:00+05:30,300,BUY_CE,26000,215.55,2025-10-29 12:05:00+05:30,227.4,MACD/EMA Exit,225.55,190.55,True,11.85,801.25,888.75,87.5
2025-10-29 12:10:00+05:30,2025-10-29 12:15:00+05:30,300,BUY_CE,26000,226.85,2025-10-29 12:25:00+05:30,242.55,MACD/EMA Exit,236.85,202.14,True,15.7,1090.0,1177.5,87.5
2025-10-29 12:30:00+05:30,2025-10-29 12:35:00+05:30,300,BUY_CE,26000,237.6,2025-10-29 12:45:00+05:30,245.6,Safe SL Hit,245.6,214.56,True,8.0,512.5,600.0,87.5
2025-10-29 13:05:00+05:30,2025-10-29 13:10:00+05:30,300,BUY_CE,26000,241.15,2025-10-29 13:55:00+05:30,218.35,SL Hit,218.35,218.35,False,-22.8,-1797.5,-1710.0,87.5
2025-10-29 14:15:00+05:30,2025-10-29 14:20:00+05:30,300,BUY_CE,26000,222.5,2025-10-29 15:25:00+05:30,232.8,EOD Exit,230.5,197.5,True,10.3,685.0,772.5,87.5
2025-10-30 10:30:00+05:30,2025-10-30 10:35:00+05:30,300,BUY_PE,26000,158.75,2025-10-30 11:15:00+05:30,133.75,SL Hit,133.75,133.75,False,-25.0,-1962.5,-1875.0,87.5
2025-10-30 11:30:00+05:30,2025-10-30 11:35:00+05:30,300,BUY_PE,26000,135.25,2025-10-30 11:50:00+05:30,156.3,MACD/EMA Exit,145.25,111.71,True,21.05,1491.25,1578.75,87.5
2025-10-30 11:55:00+05:30,2025-10-30 12:00:00+05:30,300,BUY_PE,26000,158.0,2025-10-30 12:20:00+05:30,166.0,Safe SL Hit,166.0,136.83,True,8.0,512.5,600.0,87.5
2025-10-30 13:30:00+05:30,2025-10-30 13:35:00+05:30,300,BUY_PE,26000,176.6,2025-10-30 14:20:00+05:30,152.09,SL Hit,152.09,152.09,False,-24.51,-1925.75,-1838.25,87.5
2025-10-30 15:05:00+05:30,2025-10-30 15:10:00+05:30,300,BUY_PE,26000,169.15,2025-10-30 15:25:00+05:30,151.55,EOD Exit,145.29,145.29,False,-17.6,-1407.5,-1320.0,87.5
2025-10-31 10:15:00+05:30,2025-10-31 10:20:00+05:30,300,BUY_PE,25850,81.45,2025-10-31 10:25:00+05:30,91.45,Locked Profit Hit,91.45,56.45,True,10.0,662.5,750.0,87.5
2025-10-31 10:30:00+05:30,2025-10-31 10:35:00+05:30,300,BUY_PE,25850,105.95,2025-10-31 10:40:00+05:30,113.95,Safe SL Hit,113.95,82.81,True,8.0,512.5,600.0,87.5
2025-10-31 10:50:00+05:30,2025-10-31 10:55:00+05:30,300,BUY_PE,25850,110.55,2025-10-31 11:10:00+05:30,128.3,ATR Trail Hit,128.3,85.76,True,17.75,1243.75,1331.25,87.5
2025-10-31 11:15:00+05:30,2025-10-31 11:20:00+05:30,300,BUY_PE,25850,119.35,2025-10-31 11:25:00+05:30,127.35,Safe SL Hit,127.35,94.35,True,8.0,512.5,600.0,87.5
2025-10-31 11:35:00+05:30,2025-10-31 11:40:00+05:30,300,BUY_PE,25850,118.6,2025-10-31 13:40:00+05:30,126.6,Safe SL Hit,126.6,93.6,True,8.0,512.5,600.0,87.5
2025-10-31 14:05:00+05:30,2025-10-31 14:10:00+05:30,300,BUY_PE,25850,118.0,2025-10-31 14:15:00+05:30,126.0,Safe SL Hit,126.0,99.91,True,8.0,512.5,600.0,87.5
2025-10-31 14:20:00+05:30,2025-10-31 14:25:00+05:30,300,BUY_PE,25850,123.5,2025-10-31 15:25:00+05:30,119.45,EOD Exit,103.52,103.52,False,-4.05,-391.25,-303.75,87.5
2025-11-03 11:30:00+05:30,2025-11-03 11:35:00+05:30,300,BUY_CE,25700,131.65,2025-11-03 11:55:00+05:30,106.65,SL Hit,106.65,106.65,False,-25.0,-1962.5,-1875.0,87.5
2025-11-03 12:00:00+05:30,2025-11-03 12:05:00+05:30,300,BUY_PE,25700,59.25,2025-11-03 12:55:00+05:30,46.05,SL Hit,46.05,46.05,False,-13.2,-1077.5,-990.0,87.5
2025-11-03 13:00:00+05:30,2025-11-03 13:05:00+05:30,300,BUY_CE,25700,112.35,2025-11-03 13:20:00+05:30,122.35,Locked Profit Hit,122.35,91.77,True,10.0,662.5,750.0,87.5
2025-11-03 13:40:00+05:30,2025-11-03 13:45:00+05:30,300,BUY_CE,25700,117.25,2025-11-03 14:00:00+05:30,127.25,Locked Profit Hit,127.25,95.65,True,10.0,662.5,750.0,87.5
2025-11-03 14:10:00+05:30,2025-11-03 14:15:00+05:30,300,BUY_CE,25700,131.0,2025-11-03 14:20:00+05:30,141.0,Locked Profit Hit,141.0,109.21,True,10.0,662.5,750.0,87.5
2025-11-03 14:25:00+05:30,2025-11-03 14:30:00+05:30,300,BUY_CE,25700,130.7,2025-11-03 15:25:00+05:30,123.5,EOD Exit,107.19,107.19,False,-7.2,-627.5,-540.0,87.5
2025-11-04 10:15:00+05:30,2025-11-04 10:20:00+05:30,300,BUY_PE,25750,89.55,2025-11-04 11:25:00+05:30,99.55,Locked Profit Hit,99.55,64.55,True,10.0,662.5,750.0,87.5
2025-11-04 11:30:00+05:30,2025-11-04 11:35:00+05:30,300,BUY_PE,25750,99.85,2025-11-04 11:40:00+05:30,107.85,Safe SL Hit,107.85,74.85,True,8.0,512.5,600.0,87.5
2025-11-04 11:45:00+05:30,2025-11-04 11:50:00+05:30,300,BUY_PE,25750,100.05,2025-11-04 14:05:00+05:30,108.05,Safe SL Hit,108.05,75.05,True,8.0,512.5,600.0,87.5
2025-11-04 14:10:00+05:30,2025-11-04 14:15:00+05:30,300,BUY_PE,25750,133.85,2025-11-04 14:20:00+05:30,143.85,Locked Profit Hit,143.85,108.85,True,10.0,662.5,750.0,87.5
2025-11-04 14:40:00+05:30,2025-11-04 14:45:00+05:30,300,BUY_PE,25750,138.15,2025-11-04 14:55:00+05:30,148.15,Locked Profit Hit,148.15,113.15,True,10.0,662.5,750.0,87.5
2025-11-04 15:05:00+05:30,2025-11-04 15:10:00+05:30,300,BUY_PE,25750,149.75,2025-11-04 15:25:00+05:30,152.05,EOD Exit,124.75,124.75,False,2.3,85.0,172.5,87.5
2025-11-06 10:15:00+05:30,2025-11-06 10:20:00+05:30,300,BUY_PE,25650,164.3,2025-11-06 10:35:00+05:30,172.3,Safe SL Hit,172.3,139.3,True,8.0,512.5,600.0,87.5
2025-11-06 11:05:00+05:30,2025-11-06 11:10:00+05:30,300,BUY_PE,25650,151.75,2025-11-06 11:15:00+05:30,160.15,MACD/EMA Exit,159.75,126.75,True,8.4,542.5,630.0,87.5
2025-11-06 11:25:00+05:30,2025-11-06 11:30:00+05:30,300,BUY_PE,25650,159.65,2025-11-06 11:35:00+05:30,167.65,Safe SL Hit,167.65,136.8,True,8.0,512.5,600.0,87.5
2025-11-06 12:05:00+05:30,2025-11-06 12:10:00+05:30,300,BUY_PE,25650,153.85,2025-11-06 12:45:00+05:30,132.16,SL Hit,132.16,132.16,False,-21.69,-1714.25,-1626.75,87.5
2025-11-06 12:55:00+05:30,2025-11-06 13:00:00+05:30,300,BUY_CE,25650,105.65,2025-11-06 13:35:00+05:30,89.68,SL Hit,89.68,89.68,False,-15.97,-1285.25,-1197.75,87.5
2025-11-06 13:50:00+05:30,2025-11-06 13:55:00+05:30,300,BUY_PE,25650,176.45,2025-11-06 14:25:00+05:30,152.16,SL Hit,152.16,152.16,False,-24.29,-1909.25,-1821.75,87.5
2025-11-06 14:40:00+05:30,2025-11-06 14:45:00+05:30,300,BUY_PE,25650,150.8,2025-11-06 15:15:00+05:30,166.69,ATR Trail Hit,166.69,125.8,True,15.89,1104.25,1191.75,87.5
2025-11-07 10:35:00+05:30,2025-11-07 10:40:00+05:30,300,BUY_PE,25400,95.25,2025-11-07 11:25:00+05:30,70.25,SL Hit,70.25,70.25,False,-25.0,-1962.5,-1875.0,87.5
2025-11-07 12:05:00+05:30,2025-11-07 12:10:00+05:30,300,BUY_CE,25400,131.2,2025-11-07 12:20:00+05:30,139.2,Safe SL Hit,139.2,106.2,True,8.0,512.5,600.0,87.5
2025-11-07 12:25:00+05:30,2025-11-07 12:30:00+05:30,300,BUY_CE,25400,139.15,2025-11-07 12:35:00+05:30,147.15,Safe SL Hit,147.15,114.15,True,8.0,512.5,600.0,87.5
2025-11-07 12:40:00+05:30,2025-11-07 12:45:00+05:30,300,BUY_CE,25400,147.5,2025-11-07 12:50:00+05:30,155.5,Safe SL Hit,155.5,122.5,True,8.0,512.5,600.0,87.5
2025-11-07 13:00:00+05:30,2025-11-07 13:05:00+05:30,300,BUY_CE,25400,157.45,2025-11-07 13:45:00+05:30,194.41,ATR Trail Hit,194.41,132.45,True,36.96,2684.5,2772.0,87.5
2025-11-07 14:20:00+05:30,2025-11-07 14:25:00+05:30,300,BUY_CE,25400,176.5,2025-11-07 14:30:00+05:30,186.5,Locked Profit Hit,186.5,151.5,True,10.0,662.5,750.0,87.5
2025-11-07 14:40:00+05:30,2025-11-07 14:45:00+05:30,300,BUY_CE,25400,173.85,2025-11-07 15:25:00+05:30,167.3,EOD Exit,148.85,148.85,False,-6.55,-578.75,-491.25,87.5
2025-11-10 10:15:00+05:30,2025-11-10 10:20:00+05:30,300,BUY_CE,25550,115.05,2025-11-10 10:35:00+05:30,123.05,Safe SL Hit,123.05,90.05,True,8.0,512.5,600.0,87.5
2025-11-10 10:40:00+05:30,2025-11-10 10:45:00+05:30,300,BUY_CE,25550,113.15,2025-11-10 11:35:00+05:30,129.0,MACD/EMA Exit,128.01,88.15,True,15.85,1101.25,1188.75,87.5
2025-11-10 11:45:00+05:30,2025-11-10 11:50:00+05:30,300,BUY_CE,25550,126.5,2025-11-10 12:40:00+05:30,138.75,MACD/EMA Exit,134.5,106.39,True,12.25,831.25,918.75,87.5
2025-11-10 12:55:00+05:30,2025-11-10 13:00:00+05:30,300,BUY_CE,25550,131.8,2025-11-10 13:40:00+05:30,112.91,SL Hit,112.91,112.91,False,-18.89,-1504.25,-1416.75,87.5
2025-11-10 13:45:00+05:30,2025-11-10 13:50:00+05:30,300,BUY_PE,25550,32.25,2025-11-10 15:25:00+05:30,32.2,EOD Exit,24.34,24.34,False,-0.05,-91.25,-3.75,87.5
2025-11-11 10:15:00+05:30,2025-11-11 10:20:00+05:30,300,BUY_PE,25550,63.25,2025-11-11 10:50:00+05:30,94.44,ATR Trail Hit,94.44,38.25,True,31.19,2251.75,2339.25,87.5
2025-11-11 11:00:00+05:30,2025-11-11 11:05:00+05:30,300,BUY_PE,25550,86.8,2025-11-11 11:20:00+05:30,94.8,Safe SL Hit,94.8,61.8,True,8.0,512.5,600.0,87.5
2025-11-11 11:30:00+05:30,2025-11-11 11:35:00+05:30,300,BUY_PE,25550,85.7,2025-11-11 11:45:00+05:30,60.7,SL Hit,60.7,60.7,False,-25.0,-1962.5,-1875.0,87.5
2025-11-11 12:10:00+05:30,2025-11-11 12:15:00+05:30,300,BUY_CE,25550,32.3,2025-11-11 12:20:00+05:30,40.3,Safe SL Hit,40.3,16.09,True,8.0,512.5,600.0,87.5
2025-11-11 12:25:00+05:30,2025-11-11 12:30:00+05:30,300,BUY_CE,25550,56.65,2025-11-11 13:25:00+05:30,71.82,ATR Trail Hit,71.82,35.29,True,15.17,1050.25,1137.75,87.5
2025-11-11 13:30:00+05:30,2025-11-11 13:35:00+05:30,300,BUY_CE,25550,80.65,2025-11-11 13:40:00+05:30,90.65,Locked Profit Hit,90.65,55.65,True,10.0,662.5,750.0,87.5
2025-11-11 13:50:00+05:30,2025-11-11 13:55:00+05:30,300,BUY_CE,25550,126.45,2025-11-11 14:00:00+05:30,101.45,SL Hit,101.45,101.45,False,-25.0,-1962.5,-1875.0,87.5
2025-11-11 14:05:00+05:30,2025-11-11 14:10:00+05:30,300,BUY_CE,25550,112.1,2025-11-11 14:35:00+05:30,128.38,ATR Trail Hit,128.38,87.1,True,16.28,1133.5,1221.0,87.5
2025-11-11 14:50:00+05:30,2025-11-11 14:55:00+05:30,300,BUY_CE,25550,133.85,2025-11-11 15:00:00+05:30,147.9,MACD/EMA Exit,143.85,108.85,True,14.05,966.25,1053.75,87.5
2025-11-12 10:30:00+05:30,2025-11-12 10:35:00+05:30,300,BUY_CE,25800,200.0,2025-11-12 10:40:00+05:30,211.5,MACD/EMA Exit,210.0,175.0,True,11.5,775.0,862.5,87.5
2025-11-12 11:05:00+05:30,2025-11-12 11:10:00+05:30,300,BUY_CE,25800,211.65,2025-11-12 11:30:00+05:30,223.1,MACD/EMA Exit,219.65,188.88,True,11.45,771.25,858.75,87.5
2025-11-12 11:40:00+05:30,2025-11-12 11:45:00+05:30,300,BUY_CE,25800,218.6,2025-11-12 12:30:00+05:30,230.2,MACD/EMA Exit,226.6,199.81,True,11.6,782.5,870.0,87.5
2025-11-12 12:40:00+05:30,2025-11-12 12:45:00+05:30,300,BUY_CE,25800,242.1,2025-11-12 14:05:00+05:30,224.37,SL Hit,224.37,224.37,False,-17.73,-1417.25,-1329.75,87.5
2025-11-12 14:20:00+05:30,2025-11-12 14:25:00+05:30,300,BUY_PE,25800,81.8,2025-11-12 15:25:00+05:30,81.0,EOD Exit,72.79,72.79,False,-0.8,-147.5,-60.0,87.5
2025-11-13 10:30:00+05:30,2025-11-13 10:35:00+05:30,300,BUY_CE,25850,189.95,2025-11-13 11:10:00+05:30,228.69,ATR Trail Hit,228.69,164.95,True,38.74,2818.0,2905.5,87.5
2025-11-13 11:15:00+05:30,2025-11-13 11:20:00+05:30,300,BUY_CE,25850,221.9,2025-11-13 11:25:00+05:30,229.9,Safe SL Hit,229.9,196.9,True,8.0,512.5,600.0,87.5
2025-11-13 11:35:00+05:30,2025-11-13 11:40:00+05:30,300,BUY_CE,25850,229.4,2025-11-13 12:05:00+05:30,240.0,MACD/EMA Exit,237.4,204.4,True,10.6,707.5,795.0,87.5
2025-11-13 13:00:00+05:30,2025-11-13 13:05:00+05:30,300,BUY_CE,25850,229.05,2025-11-13 13:45:00+05:30,244.31,ATR Trail Hit,244.31,204.05,True,15.26,1057.0,1144.5,87.5
2025-11-13 13:55:00+05:30,2025-11-13 14:00:00+05:30,300,BUY_PE,25850,81.5,2025-11-13 14:10:00+05:30,108.87,ATR Trail Hit,108.87,69.24,True,27.37,1965.25,2052.75,87.5
2025-11-13 14:35:00+05:30,2025-11-13 14:40:00+05:30,300,BUY_PE,25850,97.25,2025-11-13 14:50:00+05:30,105.25,Safe SL Hit,105.25,77.06,True,8.0,512.5,600.0,87.5
2025-11-13 14:55:00+05:30,2025-11-13 15:00:00+05:30,300,BUY_PE,25850,110.15,2025-11-13 15:15:00+05:30,120.15,Locked Profit Hit,120.15,85.15,True,10.0,662.5,750.0,87.5
2025-11-14 10:15:00+05:30,2025-11-14 10:20:00+05:30,300,BUY_PE,25800,112.25,2025-11-14 10:25:00+05:30,120.25,Safe SL Hit,120.25,87.25,True,8.0,512.5,600.0,87.5
2025-11-14 11:15:00+05:30,2025-11-14 11:20:00+05:30,300,BUY_PE,25800,89.3,2025-11-14 11:30:00+05:30,97.3,Safe SL Hit,97.3,64.3,True,8.0,512.5,600.0,87.5
2025-11-14 11:40:00+05:30,2025-11-14 11:45:00+05:30,300,BUY_PE,25800,104.15,2025-11-14 12:15:00+05:30,79.15,SL Hit,79.15,79.15,False,-25.0,-1962.5,-1875.0,87.5
2025-11-14 13:10:00+05:30,2025-11-14 13:15:00+05:30,300,BUY_PE,25800,87.55,2025-11-14 13:45:00+05:30,112.62,ATR Trail Hit,112.62,63.09,True,25.07,1792.75,1880.25,87.5
2025-11-14 13:50:00+05:30,2025-11-14 13:55:00+05:30,300,BUY_PE,25800,121.4,2025-11-14 14:25:00+05:30,96.4,SL Hit,96.4,96.4,False,-25.0,-1962.5,-1875.0,87.5
2025-11-14 14:50:00+05:30,2025-11-14 14:55:00+05:30,300,BUY_PE,25800,95.35,2025-11-14 15:00:00+05:30,70.35,SL Hit,70.35,70.35,False,-25.0,-1962.5,-1875.0,87.5
2025-11-14 15:05:00+05:30,2025-11-14 15:10:00+05:30,300,BUY_CE,25800,191.6,2025-11-14 15:25:00+05:30,183.9,EOD Exit,166.6,166.6,False,-7.7,-665.0,-577.5,87.5
2025-11-17 10:15:00+05:30,2025-11-17 10:20:00+05:30,300,BUY_CE,25950,106.1,2025-11-17 11:25:00+05:30,81.1,SL Hit,81.1,81.1,False,-25.0,-1962.5,-1875.0,87.5
2025-11-17 11:50:00+05:30,2025-11-17 11:55:00+05:30,300,BUY_CE,25950,93.95,2025-11-17 12:35:00+05:30,103.95,Locked Profit Hit,103.95,74.63,True,10.0,662.5,750.0,87.5
2025-11-17 12:40:00+05:30,2025-11-17 12:45:00+05:30,300,BUY_CE,25950,108.0,2025-11-17 14:05:00+05:30,118.0,Locked Profit Hit,118.0,90.72,True,10.0,662.5,750.0,87.5
2025-11-17 14:10:00+05:30,2025-11-17 14:15:00+05:30,300,BUY_CE,25950,111.8,2025-11-17 14:40:00+05:30,92.83,SL Hit,92.83,92.83,False,-18.97,-1510.25,-1422.75,87.5
2025-11-17 15:10:00+05:30,2025-11-17 15:15:00+05:30,300,BUY_CE,25950,102.3,2025-11-17 15:25:00+05:30,106.0,EOD Exit,82.99,82.99,False,3.7,190.0,277.5,87.5
2025-11-18 10:25:00+05:30,2025-11-18 10:30:00+05:30,300,BUY_PE,25950,83.3,2025-11-18 10:35:00+05:30,91.3,Safe SL Hit,91.3,58.3,True,8.0,512.5,600.0,87.5
2025-11-18 10:40:00+05:30,2025-11-18 10:45:00+05:30,300,BUY_PE,25950,79.55,2025-11-18 11:05:00+05:30,54.55,SL Hit,54.55,54.55,False,-25.0,-1962.5,-1875.0,87.5
2025-11-18 11:25:00+05:30,2025-11-18 11:30:00+05:30,300,BUY_PE,25950,56.05,2025-11-18 11:45:00+05:30,31.76,SL Hit,31.76,31.76,False,-24.29,-1909.25,-1821.75,87.5
2025-11-18 12:10:00+05:30,2025-11-18 12:15:00+05:30,300,BUY_CE,25950,49.5,2025-11-18 12:35:00+05:30,27.97,SL Hit,27.97,27.97,False,-21.53,-1702.25,-1614.75,87.5
2025-11-18 12:50:00+05:30,2025-11-18 12:55:00+05:30,300,BUY_CE,25950,33.3,2025-11-18 13:15:00+05:30,43.3,Locked Profit Hit,43.3,12.85,True,10.0,662.5,750.0,87.5
2025-11-18 13:20:00+05:30,2025-11-18 13:25:00+05:30,300,BUY_CE,25950,42.2,2025-11-18 13:40:00+05:30,52.2,Locked Profit Hit,52.2,23.37,True,10.0,662.5,750.0,87.5
2025-11-18 14:00:00+05:30,2025-11-18 14:05:00+05:30,300,BUY_CE,25950,55.4,2025-11-18 14:25:00+05:30,31.11,SL Hit,31.11,31.11,False,-24.29,-1909.25,-1821.75,87.5
2025-11-18 14:50:00+05:30,2025-11-18 14:55:00+05:30,300,BUY_PE,25950,20.25,2025-11-18 15:00:00+05:30,30.25,Locked Profit Hit,30.25,6.4,True,10.0,662.5,750.0,87.5
2025-11-18 15:05:00+05:30,2025-11-18 15:10:00+05:30,300,BUY_PE,25950,34.5,2025-11-18 15:25:00+05:30,39.95,EOD Exit,14.91,14.91,False,5.45,321.25,408.75,87.5
2025-11-19 11:00:00+05:30,2025-11-19 11:05:00+05:30,300,BUY_PE,25850,92.4,2025-11-19 11:15:00+05:30,100.4,Safe SL Hit,100.4,79.98,True,8.0,512.5,600.0,87.5
2025-11-19 11:30:00+05:30,2025-11-19 11:35:00+05:30,300,BUY_CE,25850,213.5,2025-11-19 12:05:00+05:30,247.44,ATR Trail Hit,247.44,189.67,True,33.94,2458.0,2545.5,87.5
2025-11-19 12:10:00+05:30,2025-11-19 12:15:00+05:30,300,BUY_CE,25850,257.25,2025-11-19 12:55:00+05:30,270.93,ATR Trail Hit,270.93,233.61,True,13.68,938.5,1026.0,87.5
2025-11-19 13:15:00+05:30,2025-11-19 13:20:00+05:30,300,BUY_CE,25850,270.6,2025-11-19 14:10:00+05:30,282.25,MACD/EMA Exit,278.6,245.6,True,11.65,786.25,873.75,87.5
2025-11-19 14:15:00+05:30,2025-11-19 14:20:00+05:30,300,BUY_CE,25850,289.6,2025-11-19 14:40:00+05:30,297.6,Safe SL Hit,297.6,266.06,True,8.0,512.5,600.0,87.5
